Transaction_ID,Order_Date,Customer_Reference_ID,Item_SKU,Quantity_Purchased,Total_Revenue_Logged,Marketing_Channel,Time_to_Ship_Days,Refund_Applied
T15295,05/03/25,C4640,Wig-CURL-32,2,28000.0 GHS,Referral,33,N
T15296,2025-02-12,cust_4845,ACC-21,1,276.0 GHS,Organic,5,N
T15297,10/04/25,cust_4315,ACC-1,1,21.59 USD,Email,3,Y
T15298,2024-12-18,C4579,ACC-14,1,117.0 GHS,Referral,4,N
T15299,16-Oct-2024,cust_2535,ACC-18,1,12.32 USD,Organic,3,NULL
T15300,09/07/24,cust_3830,ACC-14,1,117.0 GHS,Organic,7,N
T15301,11/07/25,C4649,Wig-AFRO,2,628.34 USD,Organic,33,N
T15302,28/10/25,cust_2085,ACC-6,3,357.0 GHS,Email,5,N
T15303,02/06/25,cust_4106,Wig-Bone-30,3,23400.0 GHS,Google_Ads,5,N
T15304,2025-09-29,C5046,ACC-12,1,158.0 GHS,Organic,7,N
T15305,19-Jan-2025,C2047,ACC-11,3,537.0 GHS,Referral,5,TRUE
T15306,2025-05-15,C1578,Wig-Short-10,1,3800.0 GHS,Meta Paid,37,TRUE
T15307,16-Oct-2024,C132,Wig-HDC-24,3,28500.0 GHS,Email,5,N
T15308,24-Aug-2024,cust_2729,ACC-15,1,18466 NGN,Organic,7,N
T15309,2025-11-06,C4893,Wig-Tpart-12,1,233333 NGN,Organic,4,NULL
T15310,13/12/24,cust_3957,ACC-18,2,24266 NGN,Referral,4,N
T15311,25-Jul-2024,cust_1893,Wig-AFRO,2,7000.0 GHS,Organic,7,TRUE
T15312,2024-08-08,C3129,Wig-WAVY-20,1,535.9 USD,Organic,7,N
T15313,23/06/25,C3455,Wig-STRA-16,2,13000.0 GHS,Meta Paid,3,N
T15314,05/12/24,cust_226,ACC-8,3,717.0 GHS,Organic,6,N
T15315,05/09/24,C3945,ACC-15,3,55.04 USD,Email,3,N
T15316,2025-06-06,cust_3324,ACC-14,2,15600 NGN,Meta Paid,7,N
T15317,2025-01-15,cust_3444,Wig-RED-14,2,14000.0 GHS,Referral,5,N
T15318,2025-02-10,C1531,ACC-9,3,927.0 GHS,Organic,6,N
T15319,05-Oct-2024,cust_1828,ACC-24,3,447.0 GHS,Organic,4,N
T15320,18/05/25,C2686,acc-25,2,32666 NGN,Google_Ads,7,TRUE
T15321,02-Sep-2025,C3792,Wig-LUX-26,2,2240.21 USD,Organic,3,N
T15322,2025-08-06,cust_2322,ACC-19,3,492.0 GHS,Google_Ads,7,N
T15323,2024-11-01,C4518,Wig-BLOND-14,2,9000.0 GHS,Organic,7,N
T15324,10-Apr-2025,cust_4376,Wig-CURL-32,1,933333 NGN,Organic,23,N
T15325,17/07/24,C3417,Wig-RED-14,3,21000.0 GHS,Referral,38,Y
T15326,11-Jun-2025,C4076,ACC-1,2,526.0 GHS,Meta Paid,6,N
T15327,2024-07-08,cust_1368,ACC-13,2,430.0 GHS,Organic,5,N
T15328,22/07/24,cust_4316,ACC-14,1,117.0 GHS,Referral,3,N
T15329,20/08/25,cust_1975,Wig-STRA-16,3,19500.0 GHS,Google_Ads,5,N
T15330,20/02/25,cust_3716,ACC-18,2,364.0 GHS,Organic,7,N
T15331,25-Jul-2025,C2812,Wig-HDShort,2,13000.0 GHS,Meta Paid,41,N
T15332,17/08/24,C3948,ACC-7,3,56.81 USD,Organic,6,N
T15333,2025-08-22,C5400,ACC-19,1,164.0 GHS,Organic,6,N
T15334,08-Oct-2024,cust_5186,Wig-SWISS-18,3,12600.0 GHS,Referral,20,TRUE
T15335,29-Oct-2024,C196,Wig-OMBRE-22,2,949.35 USD,Referral,29,TRUE
T15336,13/07/25,C2294,ACC-23,1,18.78 USD,Google_Ads,5,Y
T15337,04/07/24,C488,Wig-STRA-16,1,6500.0 GHS,Organic,22,NULL
T15338,16-Jan-2025,C2452,Wig-AFRO,1,3500.0 GHS,Organic,3,TRUE
T15339,2024-09-26,C4480,Wig-OMBRE-22,15,7121.82 USD,Organic,6,N
T15340,2025-04-10,cust_3363,ACC-5,2,548.0 GHS,Organic,3,N
T15341,01-Apr-2025,C1680,ACC-24,2,19866 NGN,Referral,5,NULL
T15342,04-Nov-2024,C1013,ACC-6,2,238.0 GHS,Organic,4,TRUE
T15343,11/10/24,C1600,Wig-STRA-16,3,19500.0 GHS,Organic,3,N
T15344,2025-04-02,cust_2711,ACC-1,3,789.0 GHS,Referral,5,N
T15345,23-Jan-2025,C3710,Wig-HDC-24,1,722.72 USD,Organic,7,Y
T15346,04-Feb-2025,C1500,ACC-15,2,45.26 USD,Referral,7,N
T15347,2025-03-02,C5120,Wig-WAVY-20,2,16000.0 GHS,Organic,32,NULL
T15348,2025-07-09,cust_2567,Wig-SWISS-18,3,840000 NGN,Meta Paid,7,NULL
T15349,16/10/24,cust_5019,Wig-STRA-16,2,866666 NGN,Email,35,N
T15350,11-Sep-2024,cust_691,Wig-STRA-16,3,19500.0 GHS,Organic,6,N
T15351,28-Apr-2025,cust_1987,ACC-17,1,194.0 GHS,Email,3,N
T15352,16-Sep-2025,C1531,Wig-Tpart-12,3,10500.0 GHS,Referral,5,N
T15353,19/12/24,cust_4045,Wig-Short-10,2,506666 NGN,Email,26,N
T15354,15/08/24,C860,Wig-LUX-26,1,884.87 USD,Organic,33,N
T15355,09-Feb-2025,C1679,Wig-LUX-26,3,37500.0 GHS,Referral,6,N
T15356,12-Jul-2024,cust_206,ACC-13,2,430.0 GHS,Organic,5,TRUE
T15357,13/08/24,C2566,ACC-21,1,276.0 GHS,Organic,6,TRUE
T15358,2025-09-30,C5134,acc-4,3,981.0 GHS,Organic,3,N
T15359,08/10/25,cust_5218,acc-25,1,245.0 GHS,Organic,5,N
T15360,08-Aug-2025,C848,ACC-18,2,24266 NGN,Meta Paid,4,N
T15361,09-Jul-2025,C3760,ACC-10,1,20.51 USD,Organic,5,N
T15362,2025-05-15,cust_2374,ACC-18,2,364.0 GHS,Google_Ads,6,N
T15363,02/12/24,C5127,ACC-6,3,357.0 GHS,Referral,6,N
T15364,10/07/25,C2588,Wig-HDC-24,1,860.91 USD,Google_Ads,27,N
T15365,28-Jan-2025,cust_89,acc-4,2,654.0 GHS,Referral,3,N
T15366,2024-09-09,C890,ACC-16,1,252.0 GHS,Organic,3,N
T15367,05-Apr-2025,C3049,Wig-UPART-28,3,29700.0 GHS,Organic,43,Y
T15368,2025-01-05,C2757,Wig-HDC-24,2,19000.0 GHS,Organic,22,N
T15369,28-Jan-2025,cust_5450,Wig-RED-14,2,1039.69 USD,Organic,6,N
T15370,17-May-2025,C1623,Wig-WAVY-20,3,24000.0 GHS,Google_Ads,43,N
T15371,06-Aug-2024,cust_1632,Wig-RED-14,2,14000.0 GHS,Referral,6,TRUE
T15372,14/07/25,C1439,Wig-OMBRE-22,1,6800.0 GHS,Google_Ads,4,NULL
T15373,02-Dec-2024,cust_4890,ACC-9,3,927.0 GHS,Organic,5,N
T15374,2024-10-22,C2206,ACC-23,3,672.0 GHS,Organic,3,NULL
T15375,15/06/25,cust_1649,ACC-2,2,308.0 GHS,Meta Paid,3,N
T15376,2024-09-21,cust_3564,ACC-19,2,328.0 GHS,Organic,5,N
T15377,01/11/25,cust_804,Wig-Short-10,3,11400.0 GHS,Email,30,N
T15378,26-May-2025,C4856,ACC-6,3,357.0 GHS,Meta Paid,3,NULL
T15379,27/04/25,C1491,ACC-1,1,263.0 GHS,Organic,5,N
T15380,15/08/24,C4288,ACC-20,1,97.0 GHS,Organic,5,N
T15381,2024-10-25,cust_1328,ACC-24,3,447.0 GHS,Email,6,N
T15382,05/09/25,C5046,ACC-15,3,831.0 GHS,Organic,4,NULL
T15383,08/01/25,C2755,ACC-19,2,25.41 USD,Organic,5,TRUE
T15384,15-Aug-2025,cust_1893,ACC-19,1,164.0 GHS,Google_Ads,3,Y
T15385,2025-01-16,cust_4397,Wig-BLOND-14,1,4500.0 GHS,Organic,28,N
T15386,2024-07-22,C3880,ACC-22,1,7.64 USD,Organic,3,TRUE
T15387,16-Apr-2025,cust_870,ACC-3,1,304.0 GHS,Organic,3,N
T15388,26/11/24,C2960,Wig-UPART-28,2,19800.0 GHS,Organic,4,N
T15389,2025-01-10,C5052,Wig-CURL-32,3,2800000 NGN,Organic,3,N
T15390,2025-03-01,C1916,Wig-CURL-32,1,14000.0 GHS,Organic,42,N
T15391,27/10/24,cust_482,Wig-AFRO,3,700000 NGN,Organic,26,TRUE
T15392,16-Aug-2024,C3915,ACC-18,1,182.0 GHS,Email,6,N
T15393,18-Jun-2025,C3852,ACC-17,2,33.57 USD,Organic,5,N
T15394,2024-10-31,cust_4268,ACC-24,2,21.11 USD,Referral,6,TRUE
T15395,14-Aug-2025,C944,ACC-23,2,448.0 GHS,Organic,3,N
T15396,05/10/24,C2160,ACC-15,3,831.0 GHS,Email,4,N
T15397,19-Nov-2024,cust_754,ACC-8,3,717.0 GHS,Email,5,NULL
T15398,30-Jan-2025,C4829,ACC-11,1,179.0 GHS,Organic,7,N
T15399,14-Mar-2025,cust_2229,ACC-1,1,263.0 GHS,Organic,5,Y
T15400,02-Oct-2025,cust_3564,ACC-19,3,492.0 GHS,Referral,6,N
T15401,28-Apr-2025,cust_5280,Wig-SWISS-18,3,12600.0 GHS,Organic,7,Y
T15402,2024-07-29,cust_5380,Wig-AFRO,3,10500.0 GHS,Organic,29,NULL
T15403,28-Feb-2025,C2653,ACC-10,1,15133 NGN,Referral,7,N
T15404,2024-07-14,cust_1903,ACC-11,3,537.0 GHS,Organic,6,N
T15405,2024-07-23,cust_3143,ACC-11,15,2685.0 GHS,Email,4,Y
T15406,2024-09-30,cust_379,Wig-CURL-32,2,28000.0 GHS,Email,36,N
T15407,2024-08-23,cust_3492,Wig-WAVY-20,3,24000.0 GHS,Organic,5,N
T15408,01/09/24,C780,ACC-1,1,263.0 GHS,Referral,7,TRUE
T15409,31-Jul-2024,cust_3065,ACC-19,2,328.0 GHS,Organic,4,TRUE
T15410,09-Sep-2024,cust_4929,ACC-13,2,430.0 GHS,Email,6,TRUE
T15411,12-Jun-2025,C1888,Wig-HDC-24,3,28500.0 GHS,Meta Paid,35,N
T15412,26/11/24,cust_4790,Wig-UPART-28,1,9900.0 GHS,Organic,40,N
T15413,2025-08-02,C760,Wig-SWISS-18,1,4200.0 GHS,Organic,6,Y
T15414,11/08/25,C78,ACC-14,3,351.0 GHS,Organic,3,NULL
T15415,2025-03-23,C487,ACC-2,2,308.0 GHS,Email,3,N
T15416,13/03/25,cust_2669,ACC-24,1,149.0 GHS,Organic,3,N
T15417,30-May-2025,cust_2138,ACC-23,1,224.0 GHS,Meta Paid,4,N
T15418,26/11/24,cust_2375,ACC-9,3,927.0 GHS,Organic,5,NULL
T15419,08-Jun-2025,C3233,Wig-HDC-24,1,844.77 USD,Google_Ads,3,Y
T15420,19/02/25,C1356,ACC-13,1,215.0 GHS,Referral,6,NULL
T15421,22/01/25,cust_940,ACC-5,1,274.0 GHS,Organic,7,Y
T15422,31/07/25,C4530,Wig-STRA-16,2,13000.0 GHS,Organic,32,N
T15423,10-Dec-2024,C908,ACC-11,2,358.0 GHS,Organic,6,N
T15424,12/12/24,cust_5150,Wig-UPART-28,1,9900.0 GHS,Organic,3,N
T15425,29/09/24,C692,ACC-19,2,328.0 GHS,Organic,3,NULL
T15426,11/12/24,cust_2684,Wig-Tpart-12,3,700000 NGN,Organic,30,N
T15427,2025-01-04,C3223,Wig-LUX-26,3,2877.0 USD,Email,5,N
T15428,24/08/25,C740,Wig-HDShort,3,19500.0 GHS,Google_Ads,23,N
T15429,2025-02-19,C3940,ACC-5,1,274.0 GHS,Organic,4,N
T15430,2025-07-30,cust_5254,Wig-UPART-28,1,9900.0 GHS,Organic,7,N
T15431,13-Dec-2024,C1956,Wig-HDC-24,3,28500.0 GHS,Email,30,N
T15432,2025-04-17,C3042,ACC-9,2,618.0 GHS,Organic,4,N
T15433,23/08/25,C3735,Wig-Bone-30,1,7800.0 GHS,Google_Ads,5,Y
T15434,2025-07-28,cust_3299,Wig-Short-10,1,253333 NGN,Meta Paid,36,TRUE
T15435,23-Apr-2025,cust_1665,Wig-Bone-30,2,15600.0 GHS,Referral,7,N
T15436,2024-07-23,C2383,ACC-20,2,194.0 GHS,Referral,4,N
T15437,11/01/25,C2159,Wig-RED-14,3,21000.0 GHS,Organic,27,N
T15438,08-Mar-2025,cust_713,Wig-UPART-28,3,2292.14 USD,Referral,42,N
T15439,22-Jun-2025,cust_3733,Wig-BLOND-14,2,9000.0 GHS,Organic,23,TRUE
T15440,2025-02-19,C1544,ACC-12,2,316.0 GHS,Organic,4,NULL
T15441,26/10/24,cust_3264,Wig-AFRO,2,7000.0 GHS,Referral,35,TRUE
T15442,11-Mar-2025,cust_749,ACC-18,1,13.86 USD,Email,4,NULL
T15443,28/05/25,C829,Wig-WAVY-20,3,24000.0 GHS,Meta Paid,3,N
T15444,2024-07-05,cust_4529,ACC-15,2,554.0 GHS,Organic,6,N
T15445,2025-10-25,cust_1811,ACC-9,3,927.0 GHS,Organic,5,Y
T15446,04-Jul-2025,C2256,ACC-22,1,118.0 GHS,Organic,6,N
T15447,11/02/25,C1967,Wig-HDShort,3,19500.0 GHS,Organic,37,N
T15448,21/02/25,C3913,ACC-24,1,149.0 GHS,Organic,4,N
T15449,13-Jul-2024,cust_3012,ACC-1,1,263.0 GHS,Email,3,TRUE
T15450,04/07/25,C4219,Wig-WAVY-20,3,24000.0 GHS,Organic,22,N
T15451,12-Oct-2024,C3984,Wig-Bone-30,2,1089.83 USD,Email,3,Y
T15452,2025-08-15,cust_5319,Wig-STRA-16,1,542.33 USD,Meta Paid,6,N
T15453,09-Jun-2025,cust_1316,ACC-15,2,554.0 GHS,Organic,5,N
T15454,2024-11-26,C4606,ACC-3,3,58.97 USD,Organic,6,N
T15455,2025-06-16,C4530,ACC-20,1,97.0 GHS,Meta Paid,7,TRUE
T15456,19-Dec-2024,C91,ACC-21,1,276.0 GHS,Organic,6,TRUE
T15457,11/01/25,C2643,ACC-17,1,194.0 GHS,Organic,5,TRUE
T15458,2025-02-18,cust_3326,Wig-UPART-28,3,29700.0 GHS,Organic,27,N
T15459,2025-09-30,cust_1014,ACC-6,1,119.0 GHS,Organic,3,N
T15460,2024-09-26,cust_2117,Wig-HDC-24,3,1900000 NGN,Organic,20,N
T15461,2025-09-03,cust_1676,ACC-23,3,57.47 USD,Referral,3,NULL
T15462,06-Feb-2025,cust_1109,ACC-21,2,552.0 GHS,Organic,4,N
T15463,06-Mar-2025,cust_47,Wig-WAVY-20,1,8000.0 GHS,Email,36,NULL
T15464,06/03/25,cust_1812,Wig-Short-10,3,11400.0 GHS,Organic,7,N
T15465,2025-04-16,cust_2837,ACC-18,1,182.0 GHS,Email,7,N
T15466,11/10/24,cust_2051,ACC-10,2,454.0 GHS,Referral,3,NULL
T15467,07-Nov-2024,C2589,ACC-3,2,608.0 GHS,Email,3,N
T15468,05-Sep-2025,cust_2840,ACC-18,3,546.0 GHS,Email,7,TRUE
T15469,2025-04-16,C2643,Wig-HDC-24,3,28500.0 GHS,Organic,33,N
T15470,20/09/25,cust_4458,Wig-Short-10,3,1031.92 USD,Email,4,N
T15471,30-Jan-2025,cust_106,ACC-6,2,238.0 GHS,Organic,7,N
T15472,01-Nov-2025,C4743,Wig-HDShort,2,13000.0 GHS,Organic,6,N
T15473,2024-07-20,C2988,Wig-STRA-16,3,1382.18 USD,Organic,5,N
T15474,11-May-2025,cust_48,Wig-BLOND-14,3,13500.0 GHS,Meta Paid,42,TRUE
T15475,19/03/25,cust_2368,Wig-AFRO,2,7000.0 GHS,Organic,7,N
T15476,09/09/25,cust_4197,Wig-HDShort,3,19500.0 GHS,Organic,7,N
T15477,2024-08-24,cust_3992,Wig-Bone-30,2,15600.0 GHS,Email,7,N
T15478,2025-04-26,cust_2604,ACC-17,2,388.0 GHS,Organic,4,Y
T15479,2025-03-29,C102,Wig-CURL-32,1,1128.33 USD,Organic,7,N
T15480,2025-08-26,C5277,ACC-7,3,873.0 GHS,Organic,6,NULL
T15481,2025-10-09,C71,Wig-Short-10,3,11400.0 GHS,Referral,43,N
T15482,06/08/25,cust_1216,ACC-1,2,526.0 GHS,Google_Ads,5,NULL
T15483,18/11/24,C3820,Wig-Short-10,1,253333 NGN,Referral,6,N
T15484,21-Feb-2025,C5354,Wig-Short-10,3,897.58 USD,Organic,30,N
T15485,20/09/25,cust_4795,acc-25,2,490.0 GHS,Email,7,Y
T15486,2025-08-12,cust_1177,Wig-Bone-30,2,15600.0 GHS,Organic,5,NULL
T15487,19/09/25,cust_2304,Wig-LUX-26,2,2218.77 USD,Organic,7,N
T15488,28/11/24,cust_3665,ACC-22,3,354.0 GHS,Referral,6,N
T15489,23-Jul-2025,C3186,ACC-22,1,10.02 USD,Meta Paid,6,N
T15490,01-Nov-2024,cust_2870,Wig-Tpart-12,1,3500.0 GHS,Email,7,N
T15491,30-Dec-2024,cust_4680,acc-4,2,53.89 USD,Email,7,N
T15492,2024-12-14,C4048,ACC-12,2,316.0 GHS,Organic,3,N
T15493,26-Sep-2024,C4619,Wig-HDC-24,1,9500.0 GHS,Email,3,TRUE
T15494,14-Sep-2024,cust_2587,Wig-Short-10,3,751.69 USD,Referral,3,N
T15495,18/06/25,cust_5149,Wig-HDShort,1,6500.0 GHS,Meta Paid,7,NULL
T15496,19-Jul-2024,cust_5336,ACC-15,3,831.0 GHS,Organic,7,N
T15497,21/10/25,cust_3585,Wig-OMBRE-22,1,604.11 USD,Organic,7,N
T15498,21/04/25,C1223,ACC-1,2,526.0 GHS,Email,6,N
T15499,2024-10-19,cust_3296,ACC-9,1,309.0 GHS,Referral,7,NULL
T15500,04-Nov-2024,C1166,Wig-Tpart-12,2,463.35 USD,Organic,4,N
T15501,2025-06-24,cust_3851,ACC-10,2,30266 NGN,Meta Paid,7,N
T15502,11/08/25,cust_1123,Wig-SWISS-18,2,8400.0 GHS,Meta Paid,7,N
T15503,16-Feb-2025,cust_2784,acc-25,3,735.0 GHS,Organic,6,N
T15504,12/06/25,C1226,acc-4,2,654.0 GHS,Meta Paid,4,N
T15505,19/01/25,C4039,ACC-17,1,15.62 USD,Organic,7,N
T15506,28-Aug-2025,C2022,Wig-AFRO,2,7000.0 GHS,Meta Paid,33,N
T15507,2025-07-12,C3600,Wig-HDShort,3,19500.0 GHS,Organic,28,N
T15508,19-Nov-2024,cust_4350,ACC-24,3,30.12 USD,Organic,7,N
T15509,25-Jul-2024,C760,ACC-3,2,608.0 GHS,Referral,3,N
T15510,17/05/25,C3852,ACC-24,2,27.0 USD,Meta Paid,6,TRUE
T15511,2024-11-06,C5475,ACC-12,3,31600 NGN,Email,7,N
T15512,19/01/25,cust_949,Wig-Tpart-12,2,583.19 USD,Organic,27,N
T15513,2024-09-23,C29,ACC-16,2,504.0 GHS,Organic,4,N
T15514,14/10/24,C2637,Wig-OMBRE-22,2,13600.0 GHS,Organic,6,N
T15515,25/03/25,C4368,ACC-24,3,447.0 GHS,Referral,3,N
T15516,09/02/25,cust_1403,Wig-BLOND-14,2,692.67 USD,Organic,33,N
T15517,16/09/24,cust_1340,Wig-RED-14,1,7000.0 GHS,Organic,7,N
T15518,2025-07-17,C4936,Wig-OMBRE-22,2,13600.0 GHS,Google_Ads,29,N
T15519,31-Oct-2025,C103,Wig-LUX-26,3,2500000 NGN,Referral,22,N
T15520,2025-04-09,C3958,ACC-9,2,618.0 GHS,Referral,3,N
T15521,2024-09-20,C4617,ACC-23,3,672.0 GHS,Referral,6,N
T15522,13/10/24,C4526,ACC-24,2,19866 NGN,Email,6,N
T15523,14-Dec-2024,C1982,ACC-15,3,55400 NGN,Referral,6,N
T15524,28/12/24,C1331,Wig-BLOND-14,2,9000.0 GHS,Email,4,N
T15525,2024-12-08,C4018,ACC-8,1,239.0 GHS,Organic,7,N
T15526,06/03/25,C3879,ACC-14,2,234.0 GHS,Organic,7,Y
T15527,22/07/24,cust_2466,Wig-CURL-32,3,42000.0 GHS,Email,7,N
T15528,08-Mar-2025,cust_2640,ACC-1,2,526.0 GHS,Organic,4,Y
T15529,2024-12-30,C3483,ACC-23,1,224.0 GHS,Organic,3,N
T15530,2025-09-09,C4470,Wig-Tpart-12,3,10500.0 GHS,Organic,5,TRUE
T15531,2025-02-09,C768,ACC-18,3,546.0 GHS,Referral,4,N
T15532,2025-02-16,cust_5435,ACC-21,2,552.0 GHS,Organic,6,NULL
T15533,03/04/25,cust_912,ACC-9,2,41200 NGN,Email,7,N
T15534,2024-11-07,C2326,ACC-13,1,215.0 GHS,Referral,5,N
T15535,2025-05-26,C4858,ACC-5,2,548.0 GHS,Organic,3,N
T15536,07/05/25,cust_2339,ACC-1,1,263.0 GHS,Meta Paid,6,NULL
T15537,24/12/24,cust_1788,ACC-17,3,582.0 GHS,Referral,4,N
T15538,2024-10-29,cust_4278,ACC-9,2,618.0 GHS,Referral,7,N
T15539,20/11/24,C4519,Wig-RED-14,2,14000.0 GHS,Organic,4,N
T15540,2025-02-10,cust_1740,ACC-22,1,118.0 GHS,Organic,4,N
T15541,09/12/24,cust_1611,ACC-8,3,56.01 USD,Referral,3,N
T15542,2025-07-24,cust_4946,Wig-HDShort,1,6500.0 GHS,Organic,43,N
T15543,2025-03-02,cust_2035,Wig-SWISS-18,2,8400.0 GHS,Organic,4,N
T15544,03/11/25,cust_1899,ACC-13,1,215.0 GHS,Referral,5,Y
T15545,2025-02-09,C3846,ACC-22,1,118.0 GHS,Organic,5,N
T15546,18-Sep-2024,C2982,ACC-24,2,19866 NGN,Organic,5,N
T15547,05-Aug-2024,C955,Wig-WAVY-20,2,16000.0 GHS,Organic,31,N
T15548,20-Oct-2025,cust_1608,Wig-Short-10,1,3800.0 GHS,Email,26,Y
T15549,27-Sep-2024,C2480,Wig-LUX-26,1,853.13 USD,Referral,37,N
T15550,2025-08-08,cust_292,ACC-18,20,3640.0 GHS,Organic,4,Y
T15551,04-Sep-2024,C4800,ACC-9,1,20600 NGN,Organic,3,N
T15552,26-Sep-2024,cust_5314,Wig-CURL-32,1,14000.0 GHS,Referral,3,N
T15553,11-Nov-2024,C1226,Wig-OMBRE-22,3,20400.0 GHS,Referral,4,TRUE
T15554,05/11/24,C1809,ACC-11,3,35800 NGN,Organic,7,N
T15555,17/11/24,C1771,Wig-AFRO,3,10500.0 GHS,Referral,45,NULL
T15556,08/09/24,C3899,Wig-WAVY-20,3,24000.0 GHS,Organic,4,N
T15557,09-Feb-2025,cust_3380,Wig-Tpart-12,3,10500.0 GHS,Organic,38,N
T15558,23/04/25,cust_3663,ACC-15,2,36933 NGN,Referral,7,N
T15559,16/07/24,cust_1899,Wig-AFRO,1,3500.0 GHS,Organic,31,N
T15560,08/02/25,cust_4686,Wig-SWISS-18,3,12600.0 GHS,Organic,29,NULL
T15561,07-Nov-2024,cust_1955,acc-4,3,981.0 GHS,Email,4,N
T15562,2025-10-19,cust_1109,Wig-HDC-24,3,28500.0 GHS,Organic,23,N
T15563,2024-12-12,cust_2357,ACC-23,2,34.24 USD,Organic,7,N
T15564,23-Sep-2024,cust_4909,ACC-6,1,119.0 GHS,Email,6,N
T15565,22-Jun-2025,C562,ACC-15,3,831.0 GHS,Organic,3,TRUE
T15566,2024-11-15,cust_1542,Wig-Short-10,1,3800.0 GHS,Email,6,Y
T15567,03/11/24,C3305,ACC-16,2,504.0 GHS,Organic,5,N
T15568,12-Feb-2025,C2653,Wig-HDC-24,3,1900000 NGN,Email,20,N
T15569,03-Oct-2025,cust_1340,Wig-HDC-24,1,9500.0 GHS,Organic,7,N
T15570,2025-07-31,C4290,ACC-18,3,546.0 GHS,Organic,3,Y
T15571,07-Nov-2025,cust_2909,Wig-BLOND-14,2,9000.0 GHS,Organic,7,Y
T15572,13-Jul-2024,C178,ACC-12,2,316.0 GHS,Organic,6,N
T15573,16-Jul-2024,C5135,ACC-3,2,608.0 GHS,Referral,7,N
T15574,15/05/25,C308,ACC-19,3,492.0 GHS,Google_Ads,5,N
T15575,01-Nov-2024,C1945,Wig-STRA-16,3,19500.0 GHS,Referral,44,N
T15576,2024-11-05,cust_909,ACC-12,3,32.08 USD,Organic,4,N
T15577,10-Aug-2025,C2470,ACC-8,3,717.0 GHS,Meta Paid,3,N
T15578,2025-01-01,C3814,ACC-21,3,828.0 GHS,Email,3,NULL
T15579,2025-07-22,cust_2936,Wig-Tpart-12,3,700000 NGN,Meta Paid,5,N
T15580,07/03/25,C5880,ACC-6,1,119.0 GHS,Organic,3,N
T15581,10/10/24,cust_3769,ACC-10,1,227.0 GHS,Email,7,N
T15582,2025-11-05,cust_3667,Wig-LUX-26,3,37500.0 GHS,Organic,7,N
T15583,03-Nov-2024,cust_2673,ACC-16,1,16800 NGN,Referral,7,N
T15584,2025-10-17,C2820,ACC-19,3,492.0 GHS,Email,4,TRUE
T15585,09/09/24,cust_2362,ACC-1,3,789.0 GHS,Organic,6,N
T15586,25-Jun-2025,C3000,ACC-20,1,8.13 USD,Google_Ads,7,Y
T15587,19-Jan-2025,cust_5406,ACC-12,1,158.0 GHS,Organic,4,N
T15588,20/08/25,cust_3146,ACC-22,1,118.0 GHS,Meta Paid,6,N
T15589,08/10/25,cust_909,Wig-UPART-28,3,2611.84 USD,Organic,24,NULL
T15590,05-Sep-2024,cust_4950,Wig-SWISS-18,1,4200.0 GHS,Email,23,N
T15591,25/02/25,C2283,Wig-AFRO,3,700000 NGN,Referral,38,TRUE
T15592,14/05/25,cust_464,ACC-23,1,14933 NGN,Meta Paid,3,Y
T15593,08-Jun-2025,C372,ACC-6,2,238.0 GHS,Organic,3,N
T15594,10-Jul-2024,C5123,Wig-AFRO,2,7000.0 GHS,Email,25,N
T15595,31-Dec-2024,C4551,ACC-5,2,548.0 GHS,Organic,6,N
T15596,16/03/25,C3960,ACC-19,2,328.0 GHS,Email,5,NULL
T15597,2025-06-29,cust_3473,ACC-17,3,38800 NGN,Google_Ads,6,N
T15598,12/03/25,cust_1354,ACC-16,3,756.0 GHS,Referral,5,N
T15599,05-Oct-2024,C4664,Wig-HDShort,15,97500.0 GHS,Organic,29,N
T15600,2025-04-16,C442,ACC-24,2,298.0 GHS,Email,7,N
T15601,24/09/25,cust_2594,ACC-3,3,912.0 GHS,Organic,7,TRUE
T15602,2025-07-13,C1355,ACC-18,1,182.0 GHS,Meta Paid,3,TRUE
T15603,25-Feb-2025,C2955,Wig-UPART-28,2,19800.0 GHS,Organic,23,N
T15604,22-Oct-2025,C3212,ACC-8,2,478.0 GHS,Referral,5,N
T15605,15/08/24,C988,Wig-AFRO,2,7000.0 GHS,Organic,32,N
T15606,09-Jun-2025,C5160,ACC-16,3,66.29 USD,Meta Paid,7,N
T15607,2025-05-09,C2965,ACC-10,3,681.0 GHS,Meta Paid,7,TRUE
T15608,11-Oct-2025,C2529,Wig-Bone-30,1,7800.0 GHS,Organic,27,N
T15609,24-Jul-2024,cust_2552,ACC-13,3,645.0 GHS,Referral,3,N
T15610,2024-09-09,C1533,ACC-1,2,526.0 GHS,Organic,7,N
T15611,01-Jan-2025,cust_2722,Wig-UPART-28,1,9900.0 GHS,Email,20,N
T15612,2024-12-24,C5433,ACC-6,1,119.0 GHS,Organic,3,N
T15613,17-Aug-2025,cust_4711,ACC-6,2,238.0 GHS,Google_Ads,4,N
T15614,2024-08-10,C5177,Wig-LUX-26,2,25000.0 GHS,Organic,32,N
T15615,16-Jun-2025,C993,Wig-WAVY-20,2,16000.0 GHS,Meta Paid,4,N
T15616,10/05/25,cust_356,Wig-RED-14,3,21000.0 GHS,Google_Ads,3,N
T15617,2024-08-08,C3552,Wig-BLOND-14,3,13500.0 GHS,Email,3,N
T15618,28-Jul-2024,cust_5133,Wig-STRA-16,2,13000.0 GHS,Organic,32,N
